Suspicious RendezVous : { Vessel_1 : 227008170, Vessel_2 : 228051000 , Gap_End_1 : 1448878283 , Gap_End_2 : 1448878301, GeoHash : gbsg1z, Lon1 : 48.381565 , Lat1 : -4.4860935, Lon2 : 48.38132 , Lat2 : -4.4850817 }
Suspicious RendezVous : { Vessel_1 : 227574020, Vessel_2 : 227705102 , Gap_End_1 : 1448878290 , Gap_End_2 : 1448912579, GeoHash : gbsg1x, Lon1 : 48.38216 , Lat1 : -4.49704, Lon2 : 48.38364 , Lat2 : -4.4954567 }
Suspicious RendezVous : { Vessel_1 : 227705102, Vessel_2 : 227580520 , Gap_End_1 : 1448912579 , Gap_End_2 : 1448912584, GeoHash : gbsg1x, Lon1 : 48.38364 , Lat1 : -4.4954567, Lon2 : 48.379574 , Lat2 : -4.4970717 }
Suspicious RendezVous : { Vessel_1 : 228051000, Vessel_2 : 227008170 , Gap_End_1 : 1448878301 , Gap_End_2 : 1448912612, GeoHash : gbsg1z, Lon1 : 48.38132 , Lat1 : -4.4850817, Lon2 : 48.38168 , Lat2 : -4.4859934 }
Suspicious RendezVous : { Vessel_1 : 228051000, Vessel_2 : 227008170 , Gap_End_1 : 1448912581 , Gap_End_2 : 1448912612, GeoHash : gbsg1z, Lon1 : 48.38134 , Lat1 : -4.485095, Lon2 : 48.38168 , Lat2 : -4.4859934 }
Suspicious RendezVous : { Vessel_1 : 227580520, Vessel_2 : 227574020 , Gap_End_1 : 1448912584 , Gap_End_2 : 1448912659, GeoHash : gbsg1x, Lon1 : 48.379574 , Lat1 : -4.4970717, Lon2 : 48.38216 , Lat2 : -4.497113 }
Suspicious RendezVous : { Vessel_1 : 999999999, Vessel_2 : 227730220 , Gap_End_1 : 1448840963 , Gap_End_2 : 1448957337, GeoHash : gbsg1m, Lon1 : 48.369133 , Lat1 : -4.5142584, Lon2 : 48.3686 , Lat2 : -4.51176 }
Suspicious RendezVous : { Vessel_1 : 999999999, Vessel_2 : 227730220 , Gap_End_1 : 1448878303 , Gap_End_2 : 1448957337, GeoHash : gbsg1m, Lon1 : 48.369133 , Lat1 : -4.5142565, Lon2 : 48.3686 , Lat2 : -4.51176 }
Suspicious RendezVous : { Vessel_1 : 999999999, Vessel_2 : 227730220 , Gap_End_1 : 1448912583 , Gap_End_2 : 1448957337, GeoHash : gbsg1m, Lon1 : 48.369175 , Lat1 : -4.5142784, Lon2 : 48.3686 , Lat2 : -4.51176 }
Suspicious RendezVous : { Vessel_1 : 227574020, Vessel_2 : 227705102 , Gap_End_1 : 1448912659 , Gap_End_2 : 1448957338, GeoHash : gbsg1x, Lon1 : 48.38216 , Lat1 : -4.497113, Lon2 : 48.383625 , Lat2 : -4.4953218 }
Suspicious RendezVous : { Vessel_1 : 227705102, Vessel_2 : 227635210 , Gap_End_1 : 1448957338 , Gap_End_2 : 1448957340, GeoHash : gbsg1x, Lon1 : 48.383625 , Lat1 : -4.4953218, Lon2 : 48.383675 , Lat2 : -4.4954715 }
Suspicious RendezVous : { Vessel_1 : 227730220, Vessel_2 : 999999999 , Gap_End_1 : 1448957337 , Gap_End_2 : 1448957343, GeoHash : gbsg1m, Lon1 : 48.3686 , Lat1 : -4.51176, Lon2 : 48.369167 , Lat2 : -4.514233 }
Suspicious RendezVous : { Vessel_1 : 227008170, Vessel_2 : 227577000 , Gap_End_1 : 1448912612 , Gap_End_2 : 1448957349, GeoHash : gbsg1z, Lon1 : 48.38168 , Lat1 : -4.4859934, Lon2 : 48.381832 , Lat2 : -4.486395 }
Suspicious RendezVous : { Vessel_1 : 227008170, Vessel_2 : 227577000 , Gap_End_1 : 1448957342 , Gap_End_2 : 1448957349, GeoHash : gbsg1z, Lon1 : 48.38157 , Lat1 : -4.486127, Lon2 : 48.381832 , Lat2 : -4.486395 }
Suspicious RendezVous : { Vessel_1 : 227577000, Vessel_2 : 228051000 , Gap_End_1 : 1448957349 , Gap_End_2 : 1448957351, GeoHash : gbsg1z, Lon1 : 48.381832 , Lat1 : -4.486395, Lon2 : 48.381332 , Lat2 : -4.48514 }
Suspicious RendezVous : { Vessel_1 : 227635210, Vessel_2 : 227580520 , Gap_End_1 : 1448957340 , Gap_End_2 : 1448957364, GeoHash : gbsg1x, Lon1 : 48.383675 , Lat1 : -4.4954715, Lon2 : 48.37956 , Lat2 : -4.497043 }
Suspicious RendezVous : { Vessel_1 : 228051000, Vessel_2 : 226263000 , Gap_End_1 : 1448957351 , Gap_End_2 : 1448957371, GeoHash : gbsg1z, Lon1 : 48.381332 , Lat1 : -4.48514, Lon2 : 48.378857 , Lat2 : -4.4833035 }
Suspicious RendezVous : { Vessel_1 : 227580520, Vessel_2 : 227574020 , Gap_End_1 : 1448957364 , Gap_End_2 : 1448957399, GeoHash : gbsg1x, Lon1 : 48.37956 , Lat1 : -4.497043, Lon2 : 48.38217 , Lat2 : -4.4970884 }
Suspicious RendezVous : { Vessel_1 : 227574020, Vessel_2 : 227705102 , Gap_End_1 : 1448957399 , Gap_End_2 : 1448987628, GeoHash : gbsg1x, Lon1 : 48.38217 , Lat1 : -4.4970884, Lon2 : 48.383633 , Lat2 : -4.4954867 }
Suspicious RendezVous : { Vessel_1 : 226263000, Vessel_2 : 228051000 , Gap_End_1 : 1448957371 , Gap_End_2 : 1448987631, GeoHash : gbsg1z, Lon1 : 48.378857 , Lat1 : -4.4833035, Lon2 : 48.381332 , Lat2 : -4.4850883 }
Suspicious RendezVous : { Vessel_1 : 226263000, Vessel_2 : 228051000 , Gap_End_1 : 1448987630 , Gap_End_2 : 1448987631, GeoHash : gbsg1z, Lon1 : 48.37983 , Lat1 : -4.48577, Lon2 : 48.381332 , Lat2 : -4.4850883 }
Suspicious RendezVous : { Vessel_1 : 228051000, Vessel_2 : 227008170 , Gap_End_1 : 1448987631 , Gap_End_2 : 1448987632, GeoHash : gbsg1z, Lon1 : 48.381332 , Lat1 : -4.4850883, Lon2 : 48.381565 , Lat2 : -4.4861083 }
